@relation dataset

@attribute ID numeric
@attribute Time date 'yyyy/MM/dd HH:mm:ss:SSS'
@attribute 'Training round' numeric
@attribute inputs-1 numeric
@attribute inputs-2 numeric
@attribute inputs-3 numeric
@attribute inputs-4 numeric
@attribute inputs-5 numeric
@attribute inputs-6 numeric
@attribute inputs-7 numeric
@attribute inputs-8 numeric
@attribute inputs-9 numeric
@attribute inputs-10 numeric
@attribute inputs-11 numeric
@attribute inputs-12 numeric
@attribute inputs-13 numeric
@attribute inputs-14 numeric
@attribute inputs-15 numeric
@attribute inputs-16 numeric
@attribute inputs-17 numeric
@attribute inputs-18 numeric
@attribute inputs-19 numeric
@attribute outputs-1 {0,1,2,3,4,5,6,7,8}
@attribute outputs-2 {0,1,2,3,4,5,6,7,8}
@attribute outputs-3 {0,1,2,3,4,5,6,7,8}

@data
549,'2020/12/18 11:47:14:111',6,8.572315,-0.428559,-4.743605,0,0,3.582432,314.748199,361.574524,0.190644,0.038682,0.066078,13.699198,0.916892,2.460474,2.485159,4.419026,4.421118,24.493362,6.936097,5,?,?
550,'2020/12/18 11:47:14:190',6,8.574142,-0.426047,-4.740525,0,0,3.582432,314.748199,361.574524,0.190644,0.038682,0.066078,13.699198,0.916892,2.460474,2.485159,4.419026,4.421118,24.493362,6.936097,5,?,?
551,'2020/12/18 11:47:14:238',6,8.574142,-0.426047,-4.740525,0,0,3.582432,314.748199,361.574524,0.190644,0.038682,0.066078,13.699198,0.916892,2.460474,2.485159,4.419026,4.421118,24.493362,6.936097,5,?,?
552,'2020/12/18 11:47:14:284',6,8.574142,-0.426047,-4.740525,0,0,3.582432,314.748199,361.574524,0.190644,0.038682,0.066078,13.699198,0.916892,2.460474,2.485159,4.419026,4.421118,24.493362,6.936097,5,?,?
553,'2020/12/18 11:47:14:338',6,8.564466,-0.485589,-4.752284,0,0,3.582432,314.748199,361.574524,0.190644,0.038682,0.066078,13.699198,0.916892,2.460474,2.485159,4.419026,4.421118,24.493362,6.936097,5,?,?
554,'2020/12/18 11:47:14:389',6,8.564466,-0.485589,-4.752284,0,0,3.582432,314.748199,361.574524,0.190644,0.038682,0.066078,13.699198,0.916892,2.460474,2.485159,4.419026,4.421118,24.493362,6.936097,5,?,?
555,'2020/12/18 11:47:14:437',6,8.564466,-0.485589,-4.752284,0,0,3.582432,314.748199,361.574524,0.190644,0.038682,0.066078,13.699198,0.916892,2.460474,2.485159,4.419026,4.421118,24.493362,6.936097,5,?,?
556,'2020/12/18 11:47:14:495',6,8.564466,-0.485589,-4.752284,0,0,3.582432,314.748199,361.574524,0.190644,0.038682,0.066078,13.699198,0.916892,2.460474,2.485159,4.419026,4.421118,24.493362,6.936097,5,?,?
557,'2020/12/18 11:47:14:572',6,8.564466,-0.485589,-4.752284,0,0,3.582432,314.748199,361.574524,0.190644,0.038682,0.066078,13.699198,0.916892,2.460474,2.485159,4.419026,4.421118,24.493362,6.936097,5,?,?
558,'2020/12/18 11:47:14:630',6,8.564466,-0.485589,-4.752284,0,0,3.582432,314.748199,361.574524,0.190644,0.038682,0.066078,13.699198,0.916892,2.460474,2.485159,4.419026,4.421118,24.493362,6.936097,5,?,?
559,'2020/12/18 11:47:14:680',6,8.564466,-0.485589,-4.752284,0,0,3.582432,314.748199,361.574524,0.190644,0.038682,0.066078,13.699198,0.916892,2.460474,2.485159,4.419026,4.421118,24.493362,6.936097,5,?,?
560,'2020/12/18 11:47:14:744',6,8.564969,-0.438772,-4.7559,0,0,3.582432,314.748199,361.574524,0.190644,0.038682,0.066078,13.699198,0.916892,2.460474,2.485159,4.419026,4.421118,24.493362,6.936097,5,?,?
561,'2020/12/18 11:47:14:820',6,8.566257,-0.419499,-4.755308,0,0,3.582432,314.748199,361.574524,0.190644,0.038682,0.066078,13.699198,0.916892,2.460474,2.485159,4.419026,4.421118,24.493362,6.936097,5,?,?
562,'2020/12/18 11:47:14:868',6,8.566257,-0.419499,-4.755308,0,0,3.582432,314.748199,361.574524,0.190644,0.038682,0.066078,13.699198,0.916892,2.460474,2.485159,4.419026,4.421118,24.493362,6.936097,5,?,?
563,'2020/12/18 11:47:14:916',6,8.566257,-0.419499,-4.755308,0,0,3.582432,314.748199,361.574524,0.190644,0.038682,0.066078,13.699198,0.916892,2.460474,2.485159,4.419026,4.421118,24.493362,6.936097,5,?,?
564,'2020/12/18 11:47:14:990',6,8.566257,-0.419499,-4.755308,0,0,3.582432,314.748199,361.574524,0.190644,0.038682,0.066078,13.699198,0.916892,2.460474,2.485159,4.419026,4.421118,24.493362,6.936097,5,?,?
565,'2020/12/18 11:47:15:052',6,8.566257,-0.419499,-4.755308,0,0,3.582432,314.748199,361.574524,0.190644,0.038682,0.066078,13.699198,0.916892,2.460474,2.485159,4.419026,4.421118,24.493362,6.936097,5,?,?
566,'2020/12/18 11:47:15:093',6,8.566257,-0.419499,-4.755308,0,0,3.582432,314.748199,361.574524,0.190644,0.038682,0.066078,13.699198,0.916892,2.460474,2.485159,4.419026,4.421118,24.493362,6.936097,5,?,?
567,'2020/12/18 11:47:15:149',6,8.552296,-0.453991,-4.777222,0,0,3.582432,314.748199,361.574524,0.190644,0.038682,0.066078,13.699198,0.916892,2.460474,2.485159,4.419026,4.421118,24.493362,6.936097,5,?,?
568,'2020/12/18 11:47:15:219',6,8.552296,-0.453991,-4.777222,0,0,3.582432,314.748199,361.574524,0.190644,0.038682,0.066078,13.699198,0.916892,2.460474,2.485159,4.419026,4.421118,24.493362,6.936097,5,?,?
569,'2020/12/18 11:47:15:270',6,8.552296,-0.453991,-4.777222,0,0,3.582432,314.748199,361.574524,0.190644,0.038682,0.066078,13.699198,0.916892,2.460474,2.485159,4.419026,4.421118,24.493362,6.936097,5,?,?
570,'2020/12/18 11:47:26:272',7,7.362391,-3.092548,-5.692224,0,0,3.637395,385.293518,380.904694,0.150296,0.024483,0.305,13.262588,0.987052,2.480097,2.540667,8.090892,8.046471,21.675314,6.325448,6,?,?
571,'2020/12/18 11:47:26:325',7,7.362391,-3.092548,-5.692224,0,0,3.637395,385.293518,380.904694,0.150296,0.024483,0.305,13.262588,0.987052,2.480097,2.540667,8.090892,8.046471,21.675314,6.325448,6,?,?
572,'2020/12/18 11:47:26:390',7,7.362391,-3.092548,-5.692224,0,0,3.637395,385.293518,380.904694,0.150296,0.024483,0.305,13.262588,0.987052,2.480097,2.540667,8.090892,8.046471,21.675314,6.325448,6,?,?
573,'2020/12/18 11:47:26:465',7,7.347115,-3.158883,-5.675504,0,0,3.637395,385.293518,380.904694,0.150296,0.024483,0.305,13.262588,0.987052,2.480097,2.540667,8.090892,8.046471,21.675314,6.325448,6,?,?
574,'2020/12/18 11:47:26:536',7,7.347115,-3.158883,-5.675504,0,0,3.637395,385.293518,380.904694,0.150296,0.024483,0.305,13.262588,0.987052,2.480097,2.540667,8.090892,8.046471,21.675314,6.325448,6,?,?
575,'2020/12/18 11:47:26:591',7,7.347115,-3.158883,-5.675504,0,0,3.637395,385.293518,380.904694,0.150296,0.024483,0.305,13.262588,0.987052,2.480097,2.540667,8.090892,8.046471,21.675314,6.325448,6,?,?
576,'2020/12/18 11:47:26:676',7,7.347115,-3.158883,-5.675504,0,0,3.637395,385.293518,380.904694,0.150296,0.024483,0.305,13.262588,0.987052,2.480097,2.540667,8.090892,8.046471,21.675314,6.325448,6,?,?
577,'2020/12/18 11:47:26:766',7,7.381369,-3.127265,-5.648487,0,0,3.637395,385.293518,380.904694,0.150296,0.024483,0.305,13.262588,0.987052,2.480097,2.540667,8.090892,8.046471,21.675314,6.325448,6,?,?
578,'2020/12/18 11:47:26:838',7,7.381369,-3.127265,-5.648487,0,0,3.637395,385.293518,380.904694,0.150296,0.024483,0.305,13.262588,0.987052,2.480097,2.540667,8.090892,8.046471,21.675314,6.325448,6,?,?
579,'2020/12/18 11:47:26:908',7,7.381369,-3.127265,-5.648487,0,0,3.637395,385.293518,380.904694,0.150296,0.024483,0.305,13.262588,0.987052,2.480097,2.540667,8.090892,8.046471,21.675314,6.325448,6,?,?
580,'2020/12/18 11:47:26:973',7,7.36647,-3.146931,-5.657002,0,0,3.637395,385.293518,380.904694,0.150296,0.024483,0.305,13.262588,0.987052,2.480097,2.540667,8.090892,8.046471,21.675314,6.325448,6,?,?
581,'2020/12/18 11:47:27:047',7,7.36647,-3.146931,-5.657002,0,0,3.637395,385.293518,380.904694,0.150296,0.024483,0.305,13.262588,0.987052,2.480097,2.540667,8.090892,8.046471,21.675314,6.325448,6,?,?
582,'2020/12/18 11:47:27:115',7,7.36647,-3.146931,-5.657002,0,0,3.637395,385.293518,380.904694,0.150296,0.024483,0.305,13.262588,0.987052,2.480097,2.540667,8.090892,8.046471,21.675314,6.325448,6,?,?
583,'2020/12/18 11:47:27:197',7,7.388551,-3.133367,-5.635705,0,0,3.637395,385.293518,380.904694,0.150296,0.024483,0.305,13.262588,0.987052,2.480097,2.540667,8.090892,8.046471,21.675314,6.325448,6,?,?
584,'2020/12/18 11:47:27:258',7,7.388551,-3.133367,-5.635705,0,0,3.637395,385.293518,380.904694,0.150296,0.024483,0.305,13.262588,0.987052,2.480097,2.540667,8.090892,8.046471,21.675314,6.325448,6,?,?
585,'2020/12/18 11:47:27:336',7,7.388551,-3.133367,-5.635705,0,0,3.637395,385.293518,380.904694,0.150296,0.024483,0.305,13.262588,0.987052,2.480097,2.540667,8.090892,8.046471,21.675314,6.325448,6,?,?
586,'2020/12/18 11:47:27:402',7,7.388551,-3.133367,-5.635705,0,0,3.637395,385.293518,380.904694,0.150296,0.024483,0.305,13.262588,0.987052,2.480097,2.540667,8.090892,8.046471,21.675314,6.325448,6,?,?
587,'2020/12/18 11:47:27:466',7,7.388551,-3.133367,-5.635705,0,0,3.637395,385.293518,380.904694,0.150296,0.024483,0.305,13.262588,0.987052,2.480097,2.540667,8.090892,8.046471,21.675314,6.325448,6,?,?
588,'2020/12/18 11:47:27:532',7,7.388551,-3.133367,-5.635705,0,0,3.637395,385.293518,380.904694,0.150296,0.024483,0.305,13.262588,0.987052,2.480097,2.540667,8.090892,8.046471,21.675314,6.325448,6,?,?
589,'2020/12/18 11:47:27:601',7,7.389319,-3.09587,-5.655419,0,0,3.637395,385.293518,380.904694,0.150296,0.024483,0.305,13.262588,0.987052,2.480097,2.540667,8.090892,8.046471,21.675314,6.325448,6,?,?
590,'2020/12/18 11:47:27:665',7,7.389319,-3.09587,-5.655419,0,0,3.637395,385.293518,380.904694,0.150296,0.024483,0.305,13.262588,0.987052,2.480097,2.540667,8.090892,8.046471,21.675314,6.325448,6,?,?
591,'2020/12/18 11:47:27:715',7,7.389319,-3.09587,-5.655419,0,0,3.637395,385.293518,380.904694,0.150296,0.024483,0.305,13.262588,0.987052,2.480097,2.540667,8.090892,8.046471,21.675314,6.325448,6,?,?
592,'2020/12/18 11:47:27:779',7,7.404392,-3.091142,-5.638245,0,0,3.637395,385.293518,380.904694,0.150296,0.024483,0.305,13.262588,0.987052,2.480097,2.540667,8.090892,8.046471,21.675314,6.325448,6,?,?
593,'2020/12/18 11:47:27:829',7,7.404392,-3.091142,-5.638245,0,0,3.637395,385.293518,380.904694,0.150296,0.024483,0.305,13.262588,0.987052,2.480097,2.540667,8.090892,8.046471,21.675314,6.325448,6,?,?
594,'2020/12/18 11:47:27:881',7,7.404392,-3.091142,-5.638245,0,0,3.637395,385.293518,380.904694,0.150296,0.024483,0.305,13.262588,0.987052,2.480097,2.540667,8.090892,8.046471,21.675314,6.325448,6,?,?
595,'2020/12/18 11:47:27:938',7,7.404392,-3.091142,-5.638245,0,0,3.637395,385.293518,380.904694,0.150296,0.024483,0.305,13.262588,0.987052,2.480097,2.540667,8.090892,8.046471,21.675314,6.325448,6,?,?
596,'2020/12/18 11:47:27:998',7,7.408482,-3.074907,-5.641734,0,0,3.637395,385.293518,380.904694,0.150296,0.024483,0.305,13.262588,0.987052,2.480097,2.540667,8.090892,8.046471,21.675314,6.325448,6,?,?
597,'2020/12/18 11:47:28:062',7,7.408482,-3.074907,-5.641734,0,0,3.637395,385.293518,380.904694,0.150296,0.024483,0.305,13.262588,0.987052,2.480097,2.540667,8.090892,8.046471,21.675314,6.325448,6,?,?
598,'2020/12/18 11:47:28:117',7,7.408482,-3.074907,-5.641734,0,0,3.637395,385.293518,380.904694,0.150296,0.024483,0.305,13.262588,0.987052,2.480097,2.540667,8.090892,8.046471,21.675314,6.325448,6,?,?
599,'2020/12/18 11:47:28:167',7,7.408482,-3.074907,-5.641734,0,0,3.637395,385.293518,380.904694,0.150296,0.024483,0.305,13.262588,0.987052,2.480097,2.540667,8.090892,8.046471,21.675314,6.325448,6,?,?
600,'2020/12/18 11:47:28:229',7,7.408482,-3.074907,-5.641734,0,0,3.637395,385.293518,380.904694,0.150296,0.024483,0.305,13.262588,0.987052,2.480097,2.540667,8.090892,8.046471,21.675314,6.325448,6,?,?
601,'2020/12/18 11:47:28:297',7,7.41807,-3.050624,-5.642309,0,0,3.637395,385.293518,380.904694,0.150296,0.024483,0.305,13.262588,0.987052,2.480097,2.540667,8.090892,8.046471,21.675314,6.325448,6,?,?
602,'2020/12/18 11:47:28:361',7,7.41807,-3.050624,-5.642309,0,0,3.637395,385.293518,380.904694,0.150296,0.024483,0.305,13.262588,0.987052,2.480097,2.540667,8.090892,8.046471,21.675314,6.325448,6,?,?
603,'2020/12/18 11:47:28:417',7,7.41807,-3.050624,-5.642309,0,0,3.637395,385.293518,380.904694,0.150296,0.024483,0.305,13.262588,0.987052,2.480097,2.540667,8.090892,8.046471,21.675314,6.325448,6,?,?
604,'2020/12/18 11:47:28:464',7,7.392509,-3.060164,-5.670655,0,0,3.637395,385.293518,380.904694,0.150296,0.024483,0.305,13.262588,0.987052,2.480097,2.540667,8.090892,8.046471,21.675314,6.325448,6,?,?
605,'2020/12/18 11:47:28:529',7,7.392509,-3.060164,-5.670655,0,0,3.637395,385.293518,380.904694,0.150296,0.024483,0.305,13.262588,0.987052,2.480097,2.540667,8.090892,8.046471,21.675314,6.325448,6,?,?
606,'2020/12/18 11:47:28:607',7,7.392509,-3.060164,-5.670655,0,0,3.637395,385.293518,380.904694,0.150296,0.024483,0.305,13.262588,0.987052,2.480097,2.540667,8.090892,8.046471,21.675314,6.325448,6,?,?
607,'2020/12/18 11:47:28:665',7,7.388398,-3.060164,-5.670655,0,0,3.637395,385.293518,380.904694,0.150296,0.024483,0.305,13.262588,0.987052,2.480097,2.540667,8.090892,8.046471,21.675314,6.325448,6,?,?
608,'2020/12/18 11:47:28:709',7,7.388398,-3.046348,-5.683408,0,0,3.637395,385.293518,380.904694,0.150296,0.024483,0.305,13.262588,0.987052,2.480097,2.540667,8.090892,8.046471,21.675314,6.325448,6,?,?
609,'2020/12/18 11:47:28:768',7,7.388398,-3.046348,-5.683408,0,0,3.637395,385.293518,380.904694,0.150296,0.024483,0.305,13.262588,0.987052,2.480097,2.540667,8.090892,8.046471,21.675314,6.325448,6,?,?
610,'2020/12/18 11:47:28:833',7,7.388398,-3.046348,-5.683408,0,0,3.637395,385.293518,380.904694,0.150296,0.024483,0.305,13.262588,0.987052,2.480097,2.540667,8.090892,8.046471,21.675314,6.325448,6,?,?
611,'2020/12/18 11:47:28:883',7,7.388398,-3.046348,-5.683408,0,0,3.637395,385.293518,380.904694,0.150296,0.024483,0.305,13.262588,0.987052,2.480097,2.540667,8.090892,8.046471,21.675314,6.325448,6,?,?
612,'2020/12/18 11:47:28:929',7,7.388398,-3.046348,-5.683408,0,0,3.637395,385.293518,380.904694,0.150296,0.024483,0.305,13.262588,0.987052,2.480097,2.540667,8.090892,8.046471,21.675314,6.325448,6,?,?
613,'2020/12/18 11:47:28:993',7,7.41355,-3.007253,-5.671448,0,0,3.637395,385.293518,380.904694,0.150296,0.024483,0.305,13.262588,0.987052,2.480097,2.540667,8.090892,8.046471,21.675314,6.325448,6,?,?
614,'2020/12/18 11:47:29:044',7,7.41355,-3.007253,-5.671448,0,0,3.637395,385.293518,380.904694,0.150296,0.024483,0.305,13.262588,0.987052,2.480097,2.540667,8.090892,8.046471,21.675314,6.325448,6,?,?
615,'2020/12/18 11:47:29:108',7,7.41355,-3.007253,-5.671448,0,0,3.637395,385.293518,380.904694,0.150296,0.024483,0.305,13.262588,0.987052,2.480097,2.540667,8.090892,8.046471,21.675314,6.325448,6,?,?
616,'2020/12/18 11:47:29:155',7,7.41355,-3.007253,-5.671448,0,0,3.637395,385.293518,380.904694,0.150296,0.024483,0.305,13.262588,0.987052,2.480097,2.540667,8.090892,8.046471,21.675314,6.325448,6,?,?
617,'2020/12/18 11:47:29:211',7,7.410334,-3.001218,-5.678846,0,0,3.637395,385.293518,380.904694,0.150296,0.024483,0.305,13.262588,0.987052,2.480097,2.540667,8.090892,8.046471,21.675314,6.325448,6,?,?
618,'2020/12/18 11:47:29:271',7,7.410334,-3.001218,-5.678846,0,0,3.637395,385.293518,380.904694,0.150296,0.024483,0.305,13.262588,0.987052,2.480097,2.540667,8.090892,8.046471,21.675314,6.325448,6,?,?
619,'2020/12/18 11:47:29:340',7,7.410334,-3.001218,-5.678846,0,0,3.637395,385.293518,380.904694,0.150296,0.024483,0.305,13.262588,0.987052,2.480097,2.540667,8.090892,8.046471,21.675314,6.325448,6,?,?
620,'2020/12/18 11:47:29:389',7,7.434752,-2.97394,-5.661265,0,0,3.637395,385.293518,380.904694,0.150296,0.024483,0.305,13.262588,0.987052,2.480097,2.540667,8.090892,8.046471,21.675314,6.325448,6,?,?
621,'2020/12/18 11:47:29:456',7,7.434752,-2.97394,-5.661265,0,0,3.637395,385.293518,380.904694,0.150296,0.024483,0.305,13.262588,0.987052,2.480097,2.540667,8.090892,8.046471,21.675314,6.325448,6,?,?
622,'2020/12/18 11:47:29:519',7,7.434752,-2.97394,-5.661265,0,0,3.637395,385.293518,380.904694,0.150296,0.024483,0.305,13.262588,0.987052,2.480097,2.540667,8.090892,8.046471,21.675314,6.325448,6,?,?
623,'2020/12/18 11:47:29:582',7,7.434752,-2.97394,-5.661265,0,0,3.637395,385.293518,380.904694,0.150296,0.024483,0.305,13.262588,0.987052,2.480097,2.540667,8.090892,8.046471,21.675314,6.325448,6,?,?
624,'2020/12/18 11:47:29:658',7,7.434752,-2.97394,-5.661265,0,0,3.637395,385.293518,380.904694,0.150296,0.024483,0.305,13.262588,0.987052,2.480097,2.540667,8.090892,8.046471,21.675314,6.325448,6,?,?
625,'2020/12/18 11:47:29:737',7,7.45792,-2.940454,-5.64827,0,0,3.637395,385.293518,380.904694,0.150296,0.024483,0.305,13.262588,0.987052,2.480097,2.540667,8.090892,8.046471,21.675314,6.325448,6,?,?
626,'2020/12/18 11:47:29:822',7,7.45792,-2.940454,-5.64827,0,0,3.637395,385.293518,380.904694,0.150296,0.024483,0.305,13.262588,0.987052,2.480097,2.540667,8.090892,8.046471,21.675314,6.325448,6,?,?
627,'2020/12/18 11:47:29:904',7,7.402319,-2.968298,-5.706562,0,0,3.637395,385.293518,380.904694,0.150296,0.024483,0.305,13.262588,0.987052,2.480097,2.540667,8.090892,8.046471,21.675314,6.325448,6,?,?
628,'2020/12/18 11:47:29:971',7,7.402319,-2.968298,-5.706562,0,0,3.637395,385.293518,380.904694,0.150296,0.024483,0.305,13.262588,0.987052,2.480097,2.540667,8.090892,8.046471,21.675314,6.325448,6,?,?
629,'2020/12/18 11:47:30:050',7,7.402319,-2.968298,-5.706562,0,0,3.637395,385.293518,380.904694,0.150296,0.024483,0.305,13.262588,0.987052,2.480097,2.540667,8.090892,8.046471,21.675314,6.325448,6,?,?
630,'2020/12/18 11:47:30:128',7,7.402319,-2.968298,-5.706562,0,0,3.637395,385.293518,380.904694,0.150296,0.024483,0.305,13.262588,0.987052,2.480097,2.540667,8.090892,8.046471,21.675314,6.325448,6,?,?
631,'2020/12/18 11:47:30:192',7,7.402319,-2.968298,-5.706562,0,0,3.637395,385.293518,380.904694,0.150296,0.024483,0.305,13.262588,0.987052,2.480097,2.540667,8.090892,8.046471,21.675314,6.325448,6,?,?
632,'2020/12/18 11:47:30:267',7,7.401001,-2.981569,-5.701351,0,0,3.637395,385.293518,380.904694,0.150296,0.024483,0.305,13.262588,0.987052,2.480097,2.540667,8.090892,8.046471,21.675314,6.325448,6,?,?
633,'2020/12/18 11:47:30:337',7,7.401001,-2.981569,-5.701351,0,0,3.637395,385.293518,380.904694,0.150296,0.024483,0.305,13.262588,0.987052,2.480097,2.540667,8.090892,8.046471,21.675314,6.325448,6,?,?
634,'2020/12/18 11:47:30:418',7,7.406103,-2.99065,-5.689932,0,0,3.637395,385.293518,380.904694,0.150296,0.024483,0.305,13.262588,0.987052,2.480097,2.540667,8.090892,8.046471,21.675314,6.325448,6,?,?
635,'2020/12/18 11:47:30:470',7,7.406103,-2.99065,-5.689932,0,0,3.637395,385.293518,380.904694,0.150296,0.024483,0.305,13.262588,0.987052,2.480097,2.540667,8.090892,8.046471,21.675314,6.325448,6,?,?
636,'2020/12/18 11:47:30:531',7,7.406103,-2.99065,-5.689932,0,0,3.637395,385.293518,380.904694,0.150296,0.024483,0.305,13.262588,0.987052,2.480097,2.540667,8.090892,8.046471,21.675314,6.325448,6,?,?
637,'2020/12/18 11:47:30:590',7,7.406103,-2.99065,-5.689932,0,0,3.637395,385.293518,380.904694,0.150296,0.024483,0.305,13.262588,0.987052,2.480097,2.540667,8.090892,8.046471,21.675314,6.325448,6,?,?
638,'2020/12/18 11:47:30:663',7,7.406103,-2.99065,-5.689932,0,0,3.637395,385.293518,380.904694,0.150296,0.024483,0.305,13.262588,0.987052,2.480097,2.540667,8.090892,8.046471,21.675314,6.325448,6,?,?
639,'2020/12/18 11:47:30:714',7,7.406103,-2.99065,-5.689932,0,0,3.637395,385.293518,380.904694,0.150296,0.024483,0.305,13.262588,0.987052,2.480097,2.540667,8.090892,8.046471,21.675314,6.325448,6,?,?
640,'2020/12/18 11:47:30:768',7,7.3851,-2.981435,-5.721982,0,0,3.637395,385.293518,380.904694,0.150296,0.024483,0.305,13.262588,0.987052,2.480097,2.540667,8.090892,8.046471,21.675314,6.325448,6,?,?
641,'2020/12/18 11:47:30:826',7,7.3851,-2.981435,-5.721982,0,0,3.637395,385.293518,380.904694,0.150296,0.024483,0.305,13.262588,0.987052,2.480097,2.540667,8.090892,8.046471,21.675314,6.325448,6,?,?
642,'2020/12/18 11:47:30:889',7,7.3851,-2.981435,-5.721982,0,0,3.637395,385.293518,380.904694,0.150296,0.024483,0.305,13.262588,0.987052,2.480097,2.540667,8.090892,8.046471,21.675314,6.325448,6,?,?
643,'2020/12/18 11:47:30:966',7,7.462915,-2.929019,-5.647637,0,0,3.637395,385.293518,380.904694,0.150296,0.024483,0.305,13.262588,0.987052,2.480097,2.540667,8.090892,8.046471,21.675314,6.325448,6,?,?
644,'2020/12/18 11:47:31:038',7,7.462915,-2.929019,-5.647637,0,0,3.637395,385.293518,380.904694,0.150296,0.024483,0.305,13.262588,0.987052,2.480097,2.540667,8.090892,8.046471,21.675314,6.325448,6,?,?
645,'2020/12/18 11:47:31:119',7,7.462915,-2.929019,-5.647637,0,0,3.637395,385.293518,380.904694,0.150296,0.024483,0.305,13.262588,0.987052,2.480097,2.540667,8.090892,8.046471,21.675314,6.325448,6,?,?
646,'2020/12/18 11:47:31:180',7,7.462915,-2.929019,-5.647637,0,0,3.637395,385.293518,380.904694,0.150296,0.024483,0.305,13.262588,0.987052,2.480097,2.540667,8.090892,8.046471,21.675314,6.325448,6,?,?
647,'2020/12/18 11:47:31:250',7,7.462915,-2.929019,-5.647637,0,0,3.637395,385.293518,380.904694,0.150296,0.024483,0.305,13.262588,0.987052,2.480097,2.540667,8.090892,8.046471,21.675314,6.325448,6,?,?
648,'2020/12/18 11:47:31:318',7,7.462915,-2.929019,-5.647637,0,0,3.637395,385.293518,380.904694,0.150296,0.024483,0.305,13.262588,0.987052,2.480097,2.540667,8.090892,8.046471,21.675314,6.325448,6,?,?
649,'2020/12/18 11:47:31:381',7,7.449249,-2.907967,-5.676466,0,0,3.637395,385.293518,380.904694,0.150296,0.024483,0.305,13.262588,0.987052,2.480097,2.540667,8.090892,8.046471,21.675314,6.325448,6,?,?
650,'2020/12/18 11:47:31:449',7,7.449249,-2.907967,-5.676466,0,0,3.637395,385.293518,380.904694,0.150296,0.024483,0.305,13.262588,0.987052,2.480097,2.540667,8.090892,8.046471,21.675314,6.325448,6,?,?
651,'2020/12/18 11:47:31:522',7,7.449249,-2.907967,-5.676466,0,0,3.637395,385.293518,380.904694,0.150296,0.024483,0.305,13.262588,0.987052,2.480097,2.540667,8.090892,8.046471,21.675314,6.325448,6,?,?
652,'2020/12/18 11:47:31:602',7,7.413625,-2.927978,-5.712724,0,0,3.637395,385.293518,380.904694,0.150296,0.024483,0.305,13.262588,0.987052,2.480097,2.540667,8.090892,8.046471,21.675314,6.325448,6,?,?
653,'2020/12/18 11:47:31:659',7,7.413625,-2.927978,-5.712724,0,0,3.637395,385.293518,380.904694,0.150296,0.024483,0.305,13.262588,0.987052,2.480097,2.540667,8.090892,8.046471,21.675314,6.325448,6,?,?
654,'2020/12/18 11:47:31:734',7,7.413625,-2.927978,-5.712724,0,0,3.637395,385.293518,380.904694,0.150296,0.024483,0.305,13.262588,0.987052,2.480097,2.540667,8.090892,8.046471,21.675314,6.325448,6,?,?
655,'2020/12/18 11:47:31:807',7,7.427303,-2.923084,-5.69744,0,0,3.637395,385.293518,380.904694,0.150296,0.024483,0.305,13.262588,0.987052,2.480097,2.540667,8.090892,8.046471,21.675314,6.325448,6,?,?
